Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
113B_CM+_T1_1	0.0	0.0	0.0	1.09104096800646e-05	2.18208193601292e-05	2.5457622586817404e-05	2.4245354844588e-05	3.39434967824232e-05	8.000967098714041e-05	0.00016001934197428083	0.00026548663554823866	0.00040853422913130784	0.0006812944711329229	0.0012922774132165405	0.0024912102102814175	0.004764212226961543	0.008835007305367869	0.01600557100065477	0.02843495216173281	0.048262803353636884	0.07757543736074378	0.11777423569307069	0.17149345615448208	0.24241718041361315	0.328078443615027	0.4308472291947822	0.5542718448343841	0.6935517102746044	0.8471678540344295	1.01463658128471	1.193797630908793	1.377439222108156	1.5630398379789616	1.7493362955338068	1.9315716561521836	2.099656215415517	2.259064574447714	2.412226117804203	2.5416829777291383	2.6403870295691982	2.707145401866029	2.742741219581111	2.7478691121307417	2.728036411867868	2.6968156684344926	2.65795157688636	2.607980688283922	2.5570618063070603	2.509345735705169	2.4619400056452885	2.4255671243074377	2.40156664754678	2.3767951685020643	2.3584474962234223	2.350952044773218	2.352245534454177	2.3623716069050187	2.367984406551541	2.3624213098824502	2.351572725857239	2.3290875837743688	2.2815485042628425	2.210222307113291	2.115464186774188	1.9960218706678097	1.8561952724758441	1.699398138160409	1.5452510211294874	1.38695188708143	1.220939093389567	1.061368290479911	0.9059761744777199	0.7689002117928727	0.6550076574104206	0.5595524831195354	0.48191158330071115	0.4163545683364297	0.35763231890283753	0.30879005156841505	0.26623824154842085	0.22509508664489722	0.18877554508770442	0.15607825954429302	0.12447565177211481	0.09689656063639596	0.07560913908284769	0.0601927302049164	0.046010409888574653	0.03457872507935141	0.02829190456814974	0.021251053521281385	0.014479325913187955	0.009500542295851809	0.0054394453593833185	0.0029130793845772484	0.0014595703616441978	0.0007031152904930521	0.00037701526783334347	0.00025457622586817405	0.0001297126484185458	5.2127512915864205e-05
113B_CM+_T1_2	9.698143348644762e-06	1.4547215022967144e-05	1.6971750860128333e-05	2.6669894208773097e-05	2.54576262901925e-05	2.1820822534450715e-05	2.9094430045934288e-05	3.636803755741786e-05	8.122195054489987e-05	0.00012001452393947894	0.00016001936525263856	0.00031518965883095475	0.0005637045821399768	0.0010219418553634417	0.001940840937647533	0.0037422710646582975	0.007149956183788351	0.013629528208601634	0.025446715878925278	0.04419686377561134	0.07212630435178967	0.11136135553665064	0.16477630456514883	0.23565154842496333	0.32166438178409373	0.4269377278336326	0.5524583726593045	0.6935796933291903	0.8497998109249973	1.0200022266937128	1.1986905178924927	1.3880940452236064	1.5792783941271145	1.7670077794626686	1.9505487791395264	2.119297685673864	2.2807790460363107	2.431809444672674	2.558920585007524	2.6579155955067337	2.7226313060722407	2.7519136376455546	2.753693246950031	2.7300309894472563	2.700358307604159	2.6625185767935844	2.6100128287040216	2.5565312049400015	2.5045964350400904	2.4573337456983886	2.4226350010648563	2.3986369453486347	2.372494387684444	2.352476207544923	2.3458172198681595	2.346519122993018	2.3543043075661423	2.365832975471844	2.3667652095012324	2.3505196071243337	2.3225489494389238	2.2776635174855584	2.2017925175332733	2.103926128466262	1.9872841338762743	1.8485049148250863	1.6936776930677282	1.538534069383621	1.380336742812609	1.2149155117147754	1.0536802417398003	0.8990772895473799	0.7631456878369377	0.6495949764393305	0.5554454008106873	0.4778917729874122	0.4122207953020642	0.35539816115443595	0.30732567684312245	0.2645968695169122	0.22403559722912408	0.18640680103638238	0.1533082500553764	0.12274940036379675	0.0953085037588064	0.0745423543135208	0.059822997246115214	0.04628196459556996	0.0345096308382338	0.027119645606566496	0.020904347988003783	0.01523457093280234	0.010979510538584451	0.0073111878169595705	0.004207781945393246	0.002252393792722746	0.0012037820431505311	0.0006206811743132648	0.0003709539830856621	0.00026548667416915035	0.00013334947104386548
113B_CM-_T1_1	0.0	2.137495578723989e-06	3.2062433680859837e-06	1.175622568298194e-05	2.351245136596388e-05	2.458119915532587e-05	2.885619031277385e-05	3.633742483830781e-05	5.9849876204271684e-05	0.00013252472588088732	0.0002308495225021908	0.0003644429961724401	0.0006829298374023145	0.0012568474002897054	0.0024869761058453612	0.004771958879501305	0.008726325700140685	0.01586556093307881	0.02885084657382704	0.04939217908536457	0.07958323538705156	0.12133814276963531	0.17714494608675058	0.2505422692689749	0.34133773771422316	0.4484284037038737	0.5733992202095505	0.7169106733650791	0.8746161659111243	1.0454854249787413	1.2230717639024984	1.4071475394032615	1.5939475530191083	1.7802270864615357	1.9652251913045184	2.130454668287672	2.281627974345137	2.42901791322826	2.55591033825921	2.6499024313424395	2.7108125053537586	2.742257202812367	2.745220840432268	2.7236994661978855	2.6924610370626234	2.651432878176806	2.5993356984365663	2.5491227210489718	2.5012577825546054	2.4526842642758924	2.4172029064168634	2.3911543165467437	2.3637409357496084	2.3476797939710763	2.343138684614077	2.344035364009352	2.3509758121534685	2.3553950842624802	2.3510046683437813	2.336589398160867	2.310654095556419	2.266172812563173	2.1936657562894872	2.096215195359882	1.9787395071010005	1.8409576108442418	1.6854847324301738	1.5309470083317975	1.3745421818454058	1.2106978019972652	1.0503279212123404	0.8935137643226232	0.7576663015646093	0.6463658380326619	0.5522006078075553	0.47550512894735986	0.4105594632834102	0.35356100618115627	0.3053166622215665	0.2633693802368976	0.22305086988321632	0.18633724582305308	0.15350210749048454	0.12245070921836115	0.09533657780224736	0.07464241435683105	0.05994392600973555	0.045567130747238	0.03363028668785388	0.027313987252724495	0.020475070148597087	0.013934333677701683	0.009010612612110976	0.005142814362409918	0.002794775469181615	0.0014652532192152945	0.0007214047578193463	0.0003516180227000962	0.00021909329681920887	0.0001164935090404574	5.878112841490969e-05
113B_CM-_T1_2	0.0	3.2062438135525614e-06	1.2824975254210246e-05	2.3512454632718788e-05	3.099369019767476e-05	2.564995050842049e-05	2.8856194321973056e-05	4.1681169576183305e-05	6.305612833320038e-05	0.00011969976903929564	0.0002084058478809165	0.00032596812104451045	0.0005279614812983218	0.0009982105739526977	0.001997489895843246	0.003993911043748641	0.007600935333995273	0.01436931602440473	0.026484642647882008	0.04602242369973347	0.07533069839941743	0.11667200613136416	0.1728261602819237	0.24550636379547108	0.33474895410189304	0.4448022042541469	0.5738246615553155	0.7167387045526696	0.8770669264493655	1.0520936387353241	1.2332699266556766	1.4218355378183298	1.6107805544989202	1.798330855120615	1.9818444947810474	2.1468196327115185	2.3002747366198957	2.4494676737521237	2.5760213233168563	2.664945426737799	2.72298378350279	2.75206013989996	2.749365826348638	2.7253029665279263	2.6942430139581046	2.6544524594839793	2.6006976444538954	2.5438060542262186	2.4939906440950526	2.449924029121586	2.4121085208366093	2.3842387808612724	2.359869190382397	2.341410844747775	2.3349085822938904	2.3345270392800774	2.340929908175742	2.350848957786936	2.350386189929847	2.337070659372163	2.3113181090617085	2.261979360510824	2.184500478756326	2.0855397634510267	1.9683162833837313	1.8304082557272707	1.6771081202698819	1.523222310942551	1.3667447878659318	1.204596488231076	1.0429804250692698	0.8880579302422236	0.7554017299523621	0.6447125747770869	0.5505067190472857	0.4729679874082683	0.40791116293541113	0.3526761320114033	0.30544388564602265	0.26228784391560517	0.22104165475012716	0.18442100665966765	0.15212237522987698	0.12141404073160841	0.09461839243381179	0.07388895743125663	0.058985267437926474	0.045301018841684144	0.03325729833004287	0.02642051777161096	0.02062683520052148	0.015004152299488137	0.010859547796502526	0.007260004741820851	0.004222623102448724	0.002231545694232583	0.0011916539507037022	0.0006059800807614342	0.0003270368689823613	0.00021054334375661822	0.0001047372979093837
113B_PBMC_T1_1	0.0	1.027321396810687e-06	5.136606984053434e-06	1.3355178158538928e-05	2.260107072983511e-05	1.951910653940305e-05	2.4655713523456486e-05	4.2120177269238164e-05	6.26666052054519e-05	0.0001263605318077145	0.00023936588545689006	0.000439693557834974	0.0007396714057036945	0.0013766106717263203	0.002643297953993897	0.0049465525256434575	0.009310613819295255	0.01666007109207891	0.02922729373926404	0.048910771702156804	0.07759255777971437	0.11729442048086017	0.17031755973445017	0.23937821331365175	0.3244743265756714	0.42720852089953365	0.5467897588096945	0.6844456893753426	0.8351855852507714	0.9969445304283916	1.1677397946123589	1.343956233807296	1.527270436532798	1.7098470224953901	1.8849282715468516	2.0528377899271777	2.211339098955511	2.3593637843791693	2.4909143438835715	2.590465896520114	2.6564189028739635	2.6970063166191602	2.711018980471658	2.6996896801076296	2.6758280860239076	2.6464559399676935	2.6077218140223435	2.561337225634944	2.517602099129919	2.478180695170103	2.4485578826930667	2.425639369651617	2.4029581678528307	2.3913032066060134	2.387372674941816	2.386894970492299	2.392813369059325	2.3999912636588414	2.4009415359508917	2.3872545329811827	2.359158320099807	2.311844005848294	2.2375193574318346	2.1366066039445175	2.012470222960898	1.8677319386856375	1.7106637430058544	1.5531517444826497	1.3931813658568768	1.2290123246823386	1.066874297909295	0.9132948856930815	0.7780541877313354	0.664766320698037	0.5709636585980468	0.49398749365641875	0.4281608478343772	0.3702784783738727	0.3214848213109523	0.2789989176244495	0.23697839053070202	0.19828741208401793	0.16385776279130457	0.13086533613272935	0.10227806362367836	0.08013517823682081	0.06451064711272708	0.04962989667992428	0.03635382226893978	0.02927352320212052	0.02254970465999458	0.015475569521556187	0.01025883146855152	0.006301589448036753	0.0034528272146807184	0.0017741840522920564	0.0008403489025911419	0.00036469909586779386	0.000272240170154832	0.00017772660164824884	6.677589079269465e-05
113B_PBMC_T1_2	2.054642962483668e-06	4.109285924967336e-06	1.4382500737385676e-05	1.951910814359485e-05	1.951910814359485e-05	3.3901608880980526e-05	4.52021451746407e-05	3.4928930362222356e-05	4.725678813712436e-05	0.00010786875553039258	0.0001777266162548373	0.0002979232295601319	0.0005352344917269955	0.0009893105864358862	0.001861506524010203	0.0035658328613904057	0.006847097672476823	0.012656600648899397	0.023472241203413426	0.04128188640222186	0.06832201510998817	0.10659384957217145	0.15708978233965132	0.22439474918321006	0.3100261039306419	0.41283427384443716	0.5342081975672349	0.672839067531933	0.8264595852294306	0.9940044182836801	1.1690199331495201	1.3515585232224943	1.5386563660292194	1.7242676746525878	1.9059761889687186	2.076247533234184	2.2365589957390095	2.38688078416024	2.516028449531594	2.615173191043281	2.68275142540085	2.721008877362296	2.729262378142593	2.7115164268756216	2.687479158857525	2.658609370591667	2.6185551333595294	2.5730458190619974	2.5249938840983916	2.4837828828783755	2.456036984312996	2.429091369181504	2.404018561110316	2.3926152926685313	2.3862130251974327	2.387463275440104	2.3956613008604135	2.402511480497334	2.401507787410161	2.386010642865628	2.3598807209902417	2.3102539021958926	2.230703263295931	2.12717905030971	2.0031176535919837	1.8590995097796537	1.69883941334889	1.5407017630983721	1.3795150226915283	1.2132420136310562	1.052558660750021	0.8997713007738104	0.7661404044583163	0.6535326149349552	0.5611558673416895	0.4860319567043991	0.4210559276588156	0.3651182730051977	0.3167006115942701	0.2734062024102955	0.2324540862035523	0.19430142103319303	0.1602693423240948	0.1280484313864259	0.09917761579908664	0.0779439081032992	0.06259777981650867	0.04800776013991215	0.035160077695501765	0.027730488743160826	0.021765860223070737	0.01595327528220444	0.011408405049190566	0.0072919278738545375	0.00406100181534897	0.0021070363580270018	0.0011670372026907235	0.0005907098517140546	0.0003318248384411124	0.00023114733327941265	0.00010786875553039258
113B_T1_T1_1	0.0	3.7879882664790653e-06	8.522973599577897e-06	9.469970666197663e-06	9.469970666197663e-06	2.0833935465634858e-05	2.5568920798733692e-05	3.787988266479065e-05	7.2918774129722e-05	0.00014773154239268354	0.00025190121972085784	0.00044698261544452966	0.0007992655242270827	0.0013551528023328856	0.0024745033350774496	0.0047605542538975655	0.008748358901433401	0.016027925352539545	0.02845442086072412	0.04795309046242511	0.07703537037831813	0.11625146590410927	0.16863744963538152	0.23794627094714896	0.32347147002771326	0.425311534572003	0.5457042186484404	0.6812962056441252	0.8329577858632808	0.9991964919289144	1.1713861275611868	1.3532853241175113	1.5385501482486028	1.7215971052496706	1.9029129516129575	2.071445284573944	2.2294176532450543	2.3819817216686983	2.5140612965442903	2.611893669502645	2.678710941532136	2.7162707391884093	2.722888354689948	2.7071871433253922	2.681226165741078	2.646478002375599	2.6017437549426146	2.5537982404567225	2.5081776037693815	2.468239896478826	2.4380108031152568	2.4135063070194036	2.390480073344544	2.3761652656855197	2.375525095668485	2.382221311926553	2.3902916209282865	2.396737829960767	2.3955645005952255	2.3829031498145192	2.359029353765035	2.3139873322853988	2.2397389742741427	2.142243732271505	2.0231427521939365	1.8812494467169638	1.720978716165168	1.5606142329037767	1.3994126042354937	1.233256286914656	1.069301737773709	0.9116248321873848	0.7737534232523463	0.6582870179164648	0.5623401161177499	0.483396546650193	0.4172194446377371	0.35969600182005257	0.3097400125617267	0.2654811576561853	0.22467884204380603	0.18814369521361546	0.15458590716087742	0.12316454449043358	0.096125884244306	0.07442355246858082	0.05849506180803635	0.04412627531621463	0.0326695048042487	0.02601116842884512	0.01917195561371717	0.01301647468068869	0.008438690860648737	0.0049622646290875755	0.0026203408833368933	0.0013560997993995053	0.0006922548556990492	0.0003513359117159333	0.00023580226958832182	0.00012500361279380915	3.6932885598170885e-05
113B_T1_T1_2	3.787988553456189e-06	9.469971383640473e-06	2.5568922735829277e-05	2.5568922735829277e-05	1.79929456289169e-05	2.935691128928547e-05	4.072087694965403e-05	4.3561868364746176e-05	5.776682544020689e-05	0.0001240566251256902	0.00020265738760990613	0.0003172440413519558	0.0005577813144964238	0.0010142339351878946	0.0019299801679859283	0.003655408954085223	0.007110054514837268	0.013415161462065095	0.02455847678919484	0.04270388895738835	0.06971035334925425	0.10755141200114321	0.15972432534503367	0.2286903389435338	0.31342953687862546	0.4166919988401179	0.5383101063345207	0.676533808650137	0.830645281956087	1.000182391648849	1.179383607138616	1.3665765314790372	1.5559579662062177	1.7433990037968903	1.926485748545365	2.0952889354558946	2.2553589147564312	2.406124647172541	2.5352931628511204	2.6323717334990957	2.6972770233682906	2.7341199470363438	2.738375752176152	2.720039046586009	2.6900580641825416	2.651416792948735	2.606739361954996	2.556452866910727	2.5076493693851356	2.4683158432431846	2.4391274974445283	2.413141895967819	2.3882519701801965	2.373556468587063	2.3710393501932914	2.3782961892645753	2.391143152443622	2.3962711419478633	2.3917738525377725	2.3817593577995724	2.3566535166644034	2.3060346256245685	2.2319822903959152	2.1336991393879403	2.0107040980543567	1.8651553728734942	1.7067549495278933	1.548781621891695	1.3866415068466946	1.2208137849449048	1.0574435206171695	0.9001880168118507	0.7640136163036543	0.6498720512166356	0.5542679551130932	0.4768480980604173	0.41223543030697674	0.35612206187035345	0.3067418430874986	0.2633712681447019	0.2219941221781616	0.18497411004523426	0.15287374804610815	0.12181981788487431	0.09432564996675093	0.07322181873830813	0.05749882525004986	0.04371717589543788	0.03224146457274236	0.0246569644915847	0.018572507877595696	0.01339053953646763	0.009601603985873076	0.006430110569491881	0.0037122287823870654	0.0019309271651242923	0.001041696852200452	0.0006070251656913543	0.0003683818868236144	0.00023485529031428375	0.0001041696852200452
113B_T2_T1_1	0.0	1.2788530836313008e-06	2.5577061672626015e-06	8.951971585419106e-06	1.5346237003575607e-05	2.0461649338100812e-05	2.813476783988862e-05	2.6855914756257317e-05	4.987527026162073e-05	0.00013427957378128657	0.00021740502421732112	0.0003261075363259817	0.000590830124637661	0.0011266695666791759	0.002266127664194665	0.0042573019154086	0.007910985175343227	0.014979206168573426	0.027066925515056482	0.0471039956293917	0.07704706172953497	0.11867884501406835	0.17384089392342086	0.24646568168975883	0.33587797388492485	0.44297040996129355	0.5699362229572927	0.7132905382200271	0.870822218767898	1.042870160668068	1.222620634690949	1.4105225182688959	1.6015908420819138	1.7867240087337994	1.9673760741806403	2.1341883915564237	2.289741686383917	2.4363800963654163	2.561175695678493	2.6571791966666947	2.7208264357859413	2.7491197814082002	2.746297352652626	2.7242038867798115	2.6941022428972983	2.6541214589437327	2.602820267493863	2.5484817999703693	2.497803409972228	2.4525051548969232	2.4158110233682906	2.3880445652164877	2.3637617028644966	2.3480497138790026	2.345761845712386	2.3494308752093245	2.3563750474534424	2.360922649018835	2.353757235191249	2.3364914397091425	2.3132725831227328	2.2701611668204382	2.194540026279152	2.095689798326787	1.9787655397434607	1.8400649708520609	1.685304564936419	1.5315109719520024	1.3713960081751961	1.2050364047910185	1.0458805808269358	0.8926189907253098	0.7560259717157342	0.6438360272480111	0.5501792216682728	0.4722663764011194	0.4081472404940133	0.35034691767312937	0.301663538485453	0.259981879930658	0.2196711518815158	0.18382873650658133	0.15122949255173584	0.12038227732146523	0.09328338047931797	0.07283068311280258	0.05886304973338151	0.044918435709465805	0.03326680526450103	0.027119358491485362	0.02043095686409366	0.013865325132730562	0.00892639452374648	0.005106460362939784	0.002706053124963832	0.0013184975292238712	0.0006893018120772711	0.00037470395350397114	0.00022507814271910897	0.00011381792444318576	4.0923298676201624e-05
