Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
113B_CM+_T1_1	37.05429494539195	36.92667451375582	36.861142477862415	36.699067363723785	36.63173375266802	36.584468165343026	36.5562092129527	36.57493164386545	36.51108645412641	36.472494471938404	36.4883630187772	36.52250685161539	36.49892888881755	36.47012401594782	36.49077834079258	36.48917320147611	36.47752504314582	36.48551730538704	36.47621112688083	36.46930460789228	36.459310734207946	36.45343592770405	36.4344089145506	36.436020733461675	36.41781820776512	36.41757277206183	36.40801286594177	36.392227880710344	36.37928464475394	36.35390259739977	36.34747879125668	36.31955655832178	36.31491668884712	36.28597796950895	36.27957120784866	36.24552607784048	36.24068600236761	36.20403877627111	36.18779281415273	36.165918741992066	36.14261684890039	36.105031594361286	36.05759064040171	36.03288747504001	36.02633367743954	35.98787555384265	35.95595845054547	35.940183587748706	35.89219204607936	35.8678016093968	35.828369331782085	35.79192839726728	35.75203949480638	35.698362478590745	35.682635197298254
113B_CM+_T1_2	36.969040042605876	37.06035892625868	37.00768888014547	36.94654113134343	36.951577036528384	36.94767675940886	36.99861098375566	36.95132367259483	36.94819187616793	36.906423934643456	36.91800229060392	36.93017787020968	36.91479161192268	36.909496366324774	36.90476625564814	36.88835406739306	36.8934500525615	36.885089539783934	36.87104652251576	36.86397740207072	36.855807142574164	36.84679981228278	36.83606970422464	36.82802218682508	36.80645227261145	36.80889504036584	36.79805942865633	36.789037660257534	36.777111250139356	36.76526251000787	36.75395576260871	36.740587857180714	36.71782789620797	36.71769198888457	36.70040306443799	36.685931462073796	36.67370559760697	36.65464146481885	36.64397022447656	36.622350764885105	36.59467771356046	36.588745712270025	36.57276517614806	36.55008636437012	36.526216814840524	36.50831725906872	36.483728943941784	36.46064707742399	36.4383344189594	36.41243526672724	36.38653337477025	36.347082016063126	36.332395369545	36.306136925434245	36.27920092070271
113B_CM-_T1_1	37.00827520575475	36.89378008350809	36.857149849805694	36.72048697868924	36.67298768881858	36.6340137557648	36.61296718724721	36.63423263527229	36.57926241496216	36.546166411994804	36.55959843177108	36.592157314259524	36.57049871674407	36.54429317533482	36.5649887885171	36.56294058718831	36.55100535910657	36.56029192071064	36.551908237074976	36.545344470281776	36.536435091078985	36.53096082695927	36.51365317571614	36.51647627248883	36.49860671651006	36.499200234799574	36.49067736816458	36.4763616651267	36.46435305683508	36.441565787046784	36.436363636752276	36.409690208333316	36.40645857210491	36.3788118886884	36.374163381710616	36.341580366901475	36.33805550908285	36.30338121172935	36.2907834456384	36.269031642645174	36.24770749900216	36.21258919046025	36.16759855044481	36.14491586829618	36.14212285676831	36.1030747633189	36.074026396056354	36.060854840756505	36.01547104056323	35.992516714838324	35.95691479800959	35.92290678996936	35.884460401416035	35.833757230692015	35.82080796420448
113B_CM-_T1_2	36.92223542410502	37.009993944262376	36.95601939058687	36.89339155100733	36.89750203975822	36.89369659294595	36.945487353285266	36.89687966528364	36.89389653424606	36.85070666980366	36.86184726267343	36.87381417912137	36.85735639596594	36.853529563514286	36.84822655550922	36.83130340758842	36.83504942134692	36.82856079819713	36.81457708022475	36.806838449887636	36.798902304307454	36.78927549621898	36.779177584190535	36.77077000335865	36.74917456882608	36.75101832942738	36.73922357752954	36.7299039381874	36.71771491461423	36.705738700062206	36.693567599386206	36.67927876466287	36.65606327977561	36.655098724383485	36.63726094227072	36.62286794740676	36.6091829123248	36.59015387208002	36.57861577991717	36.556677940030056	36.52745103848173	36.52106712053384	36.50453397998548	36.480844398665	36.4566549427193	36.438128673405714	36.412327898773185	36.38761463894361	36.364855861966205	36.33878533544065	36.31148929742264	36.27160526166671	36.255315891757334	36.22818276293526	36.20142617526593
113B_PBMC_T1_1	37.11780967893111	36.79424429340038	36.60311920186349	36.31343240311935	36.175314248815255	36.09715096922308	36.035681884738224	36.08073489050431	35.974729070236734	35.93444500237116	35.95432368765729	35.99217358991077	35.9618277654546	35.933947974113394	35.952245868941226	35.94582501913745	35.93091705817706	35.93693882452391	35.92488688834299	35.91300122409427	35.8962696550426	35.885636367218915	35.8621453124845	35.861585093701244	35.83850728918276	35.829937488944736	35.815328334621356	35.792935075294736	35.77445624866153	35.74134344762535	35.726825991990054	35.68940883850841	35.67728479465421	35.641457071401966	35.628035181887526	35.58412547158408	35.570919956455555	35.52447889595683	35.49857011274912	35.467876992096464	35.43398351942606	35.38612739592101	35.326123096787356	35.29221281714253	35.27621356371736	35.22618146095796	35.17639955199756	35.15353428995701	35.093346757818544	35.05803615722625	35.005340272298874	34.95710993678256	34.89983419241697	34.83483421532623	34.80939769166274
113B_PBMC_T1_2	36.90326961606604	36.99736173649002	36.94001073057514	36.88416924984864	36.88766705243947	36.88354081693936	36.93519224497435	36.88620083911183	36.886241726494596	36.845052033920254	36.85510137184155	36.86839299703098	36.854331312435065	36.85205169702055	36.847795351293605	36.83150675285946	36.83643807941813	36.83089374004102	36.81898676915113	36.81221693834415	36.80518738019766	36.797443063343536	36.78922119624113	36.782099425745955	36.760536303568145	36.76402089480866	36.754117857695924	36.74649497020471	36.736624550539275	36.72507261157432	36.71416399140247	36.70116828607755	36.679966031008945	36.68095641998788	36.66388134555487	36.65044169365731	36.638456872368764	36.62066366961466	36.61123015937183	36.59066319971795	36.56378385482998	36.557968210203725	36.542261979597356	36.52039628051383	36.498286089263814	36.48086353371651	36.45593347939238	36.43310567348187	36.41213638403616	36.386836165346196	36.360754936006	36.32254183462426	36.30651666188585	36.282117167582655	36.25555655936249
113B_T1_T1_1	37.09295346962728	36.91535296252178	36.80859265629252	36.59153468828014	36.50081937016332	36.43810250904756	36.39443481338033	36.42095690215027	36.33923665341812	36.291926106737805	36.31234036827688	36.347053696487976	36.31832645905097	36.287323957293395	36.305118938933106	36.302258117993965	36.28843499304459	36.2950773337589	36.28303942115305	36.27305458844545	36.2610941307194	36.25289683049783	36.23106447891938	36.230480768944844	36.210301769855846	36.20638195064741	36.19448477125696	36.175664589668784	36.159904960144594	36.13225196762763	36.12203117169223	36.08968588509204	36.08070960412668	36.049499444879864	36.04065360327317	36.00282641654027	35.99556013742138	35.954899280151636	35.93390840164511	35.908279179471094	35.881455377475724	35.84078379073065	35.78877822261591	35.75930779144953	35.74911480881429	35.70689991062432	35.66928326025137	35.65042868373429	35.59823429389948	35.568241650739914	35.52510365781167	35.48449062388745	35.43855621528202	35.38025467058418	35.361099157379165
113B_T1_T1_2	37.0038674786875	37.08499581645162	37.03311782776478	36.97270093811979	36.97690863492834	36.97312443515184	37.02212891314051	36.976304734979024	36.973065285722896	36.93297546760863	36.94402408092006	36.95509695629312	36.9394844806236	36.93551350464041	36.93121565372307	36.91409461192643	36.918805486089646	36.91284625214881	36.90025487665071	36.89326599187579	36.88548320168529	36.87684518802729	36.86741765354954	36.859346370210915	36.83854564869016	36.84090330174461	36.830122584397834	36.82172378216714	36.810280934029144	36.79903374492914	36.787884446902936	36.77460890399479	36.7518536660174	36.75197621689154	36.734521472312814	36.7208612024274	36.708917260328	36.69066648906055	36.679676343340255	36.65893578453516	36.63100636361111	36.625007848237146	36.609190934867996	36.58738105552696	36.56451605113412	36.547001854087426	36.52290553586191	36.49959745054029	36.477501369783724	36.45309413352251	36.42718899431974	36.38819819456548	36.37313712680484	36.34760801167746	36.32107027851805
113B_T2_T1_1	36.9552487632596	36.946318532519214	36.9644578606927	36.90170635825778	36.89599528195308	36.882279071616125	36.889579122816286	36.906173315176346	36.880036577242954	36.85840628720983	36.86952624684718	36.89921309359306	36.885795290823204	36.86259432628155	36.884546299006985	36.88550212655356	36.87674052537431	36.8876687082106	36.883189742862044	36.87846558302117	36.873741730105024	36.87130487564765	36.85612288232808	36.86221298509517	36.84671533248107	36.85142487503176	36.84572620360149	36.835304114065096	36.826862724897175	36.80625521036698	36.80573397544715	36.7831563494516	36.78419123569277	36.76015904225571	36.760332467515724	36.73151536871865	36.732762071387924	36.703483306645374	36.69513936607869	36.67846052643627	36.66188835592546	36.63235338576597	36.594953801945664	36.57658149232634	36.57871511794069	36.545604909506565	36.52031420958672	36.51400429756004	36.47517250064928	36.45918782243402	36.43020306600411	36.401132651997955	36.37019411505595	36.32642455148194	36.31717693499544
